filingDate,0000320193,0001158449,0000006201,0001140859,0001551152,0000077551,0000920448,0000874761,0000318154,0000866787,0000014930,0000012355,0000023217,0000014272,0000731802,0000003673,0000768835,0001122304,0001004434,0000317093,0000354190,0001562401,0000723612,0000091142,0000080737,0000915913,0001002910,0000005133,0001579241,0000014195,0001018840,0000092230,0001441634,0000018230,0001141982,0001018724,0000768251,0001433270,0000004904,0000356028,0000001800,0000010795,0000850693,0001040441,0000038777,0000010427,0001376610,0001181249,0000789073,0000319687,0000009892,0001467373,0001109304,0000008670,0000078890,0001383312,0000820027,0000886158,0000908255,0001138234,0001419242,0001546640,0000934612,0000310569,0000835910,0000010456,0000817473,0001391461,0000721371,0001086222,0001085734,0001487712,0000820313,0000815094,0000004962,0001410636,0000922864,0000764478,0000003333,0001037540,0000711065,0000796343,0000315293,0000766421,0001409741,0000918160,0000109563,0001116521,0001305168,0001060021,0000012927,0000351346,0000874501,0000070858,0000777001,0000005272,0000061478,0000002488,0000899866,0000009389,0001101215,0000769397,0000006281,0001390777,0000006769,0000011199,0000008868,0000002969,0001368457,0000773910,0000007084,0001267238,0000020171,0000941548,0001097149,0001054374,0001037868,0000716133,0001013462,0001144215,0000010081,0000804212,0000008818,0000009263,0000006951,0001305014,0000350698,0000718877,0000835729,0000864328,0000011860,0000732713,0000012208,0001035443,0000915912,0000875045,0000885725,0001053507,0000002135,0001018963,0000004977,0000899051,0000929887,0000848865,0001491675,0000021665,0000899652,0001166691,0000701221,0000738076,0001000736,0001069353,0000804753,0000020286,0000813828,0000313927,0001306830,0001043277,0000711404,0001457543,0000018568,0000816284,0000739708,0001137411,0000811156,0000025191,0001024305,0001156375,0001527166,0000858470,0000104599,0000019353,0000813672,0000873364,0000024491,0001163165,0000803014,0001051470,0000927628,0001374310,0001124074,0001241199,0000025445,0001436040,0001108524,0001091667,0000028412,0000764065,0000706539,0001009672,0000895126,0000715096,0000021076,0000723254,0000936395,0000909832,0001219601,0000900075,0001385187,0001071739,0001402057,0000018926,0001070412,0000815097,0001004440,0000016732,0000858877,0001058090,0000023675,0001576340,0000859014,0000026172,0001324404,0001130310,0000277948,0001100682,0000027996,0001072342,0001054833,0000894315,0000029534,0000028917,0000030554,0001022079,0001001039,0000931336,0001062047,0001001082,0000945764,0000315189,0001053112,0000027904,0000826083,0000093410,0001411658,0000882184,0000313616,0000783280,0000064803,0000858339,0000029905,0001115222,0001437107,0000018532,0001058290,0001358071,0001286681,0000877890,0001393612,0000935703,0000029915,0001297996,0000949039,0000029924,0001065088,0001532063,0001463101,0000712515,0001393744,0001066107,0000065984,0000936340,0001093557,0000927066,0001101239,0000033185,0001379895,0000031462,0001001250,0001090012,0001099800,0000827052,0001047862,0000032604,0000352947,0000906107,0000821189,0001350031,0000314808,0001038339,0000940944,0001551182,0001007456,0000031225,0001015780,0000915389,0001100962,0000033213,0001465112,0000846909,0000790070,0001326160,0001578318,0001289308,0000920522,0000831259,0001326380,0000798354,0001289490,0001109357,0001026214,0000040533,0001519751,0000034408,0001031296,0000035527,0000314132,0000038074,0000030625,0000850209,0001324424,0001467858,0001539838,0001496048,0000036966,0001048695,0001135152,0000880430,0001438893,0001048911,0001124198,0000040545,0001130385,0001136893,0000929987,0001262039,0000024741,0000354908,0000050341,0001326801,0001063393,0001319183,0000020520,0001056288,0000104889,0001274494,0000732485,0000815556,0001004155,0000887936,0001175454,0000746515,0001068002,0000043362,0000037785,0000034903,0000882095,0001474735,0000883569,0000883980,0000042293,0000043300,0001392522,0000909954,0000310522,0000040704,0001086319,0000895812,0000765880,0000793952,0000040987,0000049196,0000004447,0000921847,0001501585,0000012659,0000859737,0000353944,0001585689,0000277135,0001084580,0001123360,0000046765,0000048039,0001065865,0000039911,0000042542,0001417398,0001174746,0000202058,0001273441,0000773840,0000046989,0000316206,0001020569,0001110803,0000046080,0000051434,0000051644,0001166126,0000003370,0000046640,0001276520,0000779152,0000050863,0001046257,0000354950,0000047111,0000023666,0001035267,0000047217,0000042582,0000048465,0000053669,0001466258,0000874766,0000049071,0000914208,0000874716,0001000228,0001274057,0000879169,0000736260,0000749251,0000860730,0000800459,0001070750,0000792985,0000216228,0000051253,0001045309,0000878736,0000051143,0001288776,0000920990,0000886982,0000896878,0000045599,0000832101,0001121788,0001111928,0000041077,0001043604,0000898293,0001359841,0000200406,0000049826,0000314727,0000045012,0000052988,0000728535,0001575571,0000912242,0001048685,0000059478,0000064782,0000058492,0001006240,0000016099,0001048286,0001012393,0001141391,0000789570,0001092050,0001047699,0000053347,0000063416,0000037748,0000764762,0000067625,0000874016,0001059556,0001278021,0001578732,0000059558,0000873591,0001073431,0000707549,0000091576,0000352363,0001335258,0000352541,0000893949,0001062379,0000060667,0000791907,0000920760,0001336920,0000057139,0001506307,0001056239,0000056873,0000916076,0001065696,0001103982,0000062996,0001170650,0001567892,0000319201,0000064670,0000704051,0001028215,0000063276,0000063754,0000021344,0000920148,0001300514,0000055785,0000703360,0000066740,0000060519,0000851968,0000795266,0000827054,0000794323,0001545158,0000063908,0000927653,0000912595,0000814585,0000072333,0000066479,0000065011,0000019617,0001424847,0000870517,0000936468,0001323206,0001489393,0000708819,0001001288,0000806085,0000867058,0001530721,0000092380,0000885639,0000054480,0000879101,0000062709,0001452575,0001170010,0000065100,0000890801,0001399315,0001099219,0000801898,0000012978,0000072207,0000078814,0000069970,0001020416,0000716823,0000702165,0000906709,0001164727,0000101778,0000878927,0001169055,0000072911,0001564708,0000029989,0001285785,0001021860,0001037646,0001159297,0000723531,0001520566,0000075362,0001510295,0001076405,0000063541,0000895421,0001065280,0001002047,0000764180,0000876437,0001280452,0001084750,0001163739,0000898173,0000912750,0001039684,0000070866,0001298341,0000789019,0001084230,0000824169,0001373715,0000814453,0000069499,0000061986,0000758004,0000071691,0000320187,0000068505,0000789933,0000073124,0000036270,0001133421,0000906163,0000743316,0001100389,0001486800,0001492633,0000077449,0001408198,0000723125,0000067472,0000836106,0001110783,0001378946,0000797468,0000812074,0001326579,0001120193,0001096376,0001013871,0000075234,0000073309,0000753308,0000800240,0001513761,0000310158,0001045810,0000808450,0000717423,0000352510,0001111711,0001341439,0000872589,0000899881,0000085812,0000075829,0000077360,0001126328,0001135971,0000084129,0000922224,0000921738,0000084792,0000820096,0000079879,0000788784,0000720005,0000078003,0001094093,0000891024,0001281761,0000078239,0001393311,0001024478,0001338749,0000882835,0000029669,0001089976,0000031791,0001108827,0000849213,0000918386,0000315213,0001036081,0000884887,0000767920,0000745732,0000875570,0000079958,0000077476,0000077385,0000945841,0001038357,0000315852,0000080661,0000075488,0001087423,0000764622,0001035713,0000080424,0000884905,0001095073,0000943819,0000084839,0000910606,0000770949,0000085408,0001037038,0001137774,0001413329,0001534701,0001042825,0000863157,0000713676,0000078066,0000804328,0000857005,0000076334,0000075677,0001050915,0000822416,0001275283,0000935724,0001451505,0000016918,0000018349,0001006835,0000798738,0001063761,0001137789,0000815065,0000829224,0000719739,0000897723,0001430602,0000094887,0000087347,0000203077,0001373835,0000835541,0001032208,0001035354,0001058083,0001034054,0001060391,0000089089,0001008817,0000754737,0000751652,0000092122,0000091419,0001047122,0000092081,0000093751,0000087777,0000832988,0000355622,0000091440,0000721083,0000832428,0001032033,0000883241,0000861878,0000750556,0000090185,0001000180,0001310067,0000316709,0000278352,0000791519,0000789388,0000089800,0001040971,0000811830,0000916365,0000310764,0000070318,0001267097,0001094285,0000916863,0001283699,0000709804,0000864749,0000109198,0000007332,0001113169,0001011657,0000350563,0000726513,0000095521,0001024725,0000097745,0000027419,0000836267,0001005414,0000849399,0000098246,0000816761,0000086312,0000097210,0000096021,0000086144,0000004127,0000095304,0000098362,0000093556,0001378453,0000097854,0001260221,0000096879,0000317771,0001385157,0000096943,0001526520,0000320335,0000097216,0000024545,0000731939,0000860731,0001377013,0000074208,0001023291,0000217346,0001318605,0000352915,0000721683,0000100517,0000005513,0000100493,0001403568,0001336917,0000946581,0000746838,0001105705,0001020265,0000716039,0000097476,0000731766,0001418091,0001008654,0000912615,0000101829,0001299716,0000100893,0001067701,0000811669,0001017008,0000036104,0001090727,0000100885,0001396009,0001114529,0001035002,0000899689,0000103379,0000203527,0000883237,0000875320,0001014473,0001442145,0000740260,0000732712,0000880446,0001068132
2003-06-03,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-02,1.0,3.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-27,4.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-05,4.0,3.0,7.0,3.0,15.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-05-31,11.0,10.0,8.0,4.0,1.0,5.0,14.0,12.0,5.0,9.0,9.0,12.0,13.0,15.0,14.0,10.0,5.0,1.0,5.0,16.0,2.0,20.0,7.0,7.0,20.0,12.0,17.0,3.0,6.0,10.0,17.0,1.0,17.0,8.0,16.0,18.0,18.0,1.0,17.0,2.0,8.0,4.0,11.0,6.0,10.0,20.0,16.0,19.0,16.0,2.0,4.0,1.0,8.0,4.0,7.0,17.0,5.0,4.0,17.0,8.0,5.0,8.0,5.0,17.0,1.0,8.0,20.0,9.0,2.0,20.0,2.0,12.0,20.0,7.0,15.0,18.0,12.0,20.0,5.0,18.0,2.0,16.0,20.0,20.0,6.0,4.0,6.0,18.0,3.0,4.0,8.0,2.0,8.0,4.0,8.0,8.0,19.0,15.0,6.0,6.0,7.0,4.0,10.0,20.0,3.0,5.0,4.0,6.0,2.0,9.0,3.0,10.0,16.0,16.0,3.0,8.0,20.0,20.0,15.0,15.0,6.0,10.0,5.0,15.0,19.0,4.0,4.0,9.0,18.0,2.0,15.0,19.0,5.0,12.0,4.0,8.0,1.0,10.0,16.0,17.0,9.0,16.0,19.0,19.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,14.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-30,11.0,18.0,4.0,14.0,12.0,3.0,6.0,5.0,16.0,15.0,6.0,6.0,15.0,1.0,14.0,5.0,5.0,15.0,2.0,16.0,5.0,20.0,19.0,18.0,14.0,7.0,5.0,20.0,13.0,11.0,6.0,1.0,20.0,18.0,15.0,15.0,20.0,15.0,3.0,11.0,5.0,18.0,14.0,15.0,11.0,11.0,7.0,11.0,19.0,3.0,6.0,6.0,20.0,16.0,16.0,4.0,8.0,4.0,8.0,3.0,20.0,3.0,15.0,9.0,15.0,18.0,6.0,17.0,4.0,4.0,13.0,13.0,8.0,10.0,4.0,20.0,11.0,3.0,3.0,20.0,10.0,14.0,11.0,3.0,4.0,13.0,11.0,13.0,20.0,11.0,19.0,3.0,6.0,11.0,15.0,7.0,19.0,18.0,2.0,5.0,12.0,2.0,7.0,14.0,8.0,17.0,1.0,14.0,6.0,15.0,15.0,12.0,7.0,4.0,20.0,16.0,4.0,6.0,20.0,5.0,11.0,2.0,13.0,20.0,15.0,11.0,6.0,15.0,20.0,8.0,3.0,8.0,3.0,5.0,13.0,3.0,6.0,15.0,19.0,16.0,15.0,13.0,7.0,2.0,17.0,16.0,8.0,17.0,14.0,6.0,20.0,11.0,8.0,10.0,8.0,15.0,18.0,6.0,13.0,15.0,6.0,7.0,15.0,14.0,10.0,17.0,3.0,6.0,19.0,6.0,14.0,3.0,18.0,7.0,7.0,13.0,5.0,5.0,6.0,6.0,20.0,2.0,7.0,3.0,15.0,5.0,5.0,5.0,13.0,6.0,10.0,4.0,5.0,11.0,3.0,5.0,4.0,9.0,6.0,11.0,15.0,3.0,6.0,3.0,4.0,11.0,14.0,2.0,18.0,10.0,13.0,19.0,15.0,6.0,11.0,14.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,7.0,6.0,6.0,6.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,20.0,20.0,19.0,19.0,13.0,13.0,11.0,11.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-04,12.0,19.0,8.0,15.0,11.0,3.0,17.0,1.0,16.0,12.0,20.0,7.0,10.0,9.0,20.0,16.0,6.0,3.0,20.0,18.0,4.0,5.0,16.0,7.0,18.0,5.0,18.0,3.0,4.0,10.0,20.0,14.0,15.0,12.0,12.0,5.0,20.0,17.0,11.0,4.0,2.0,17.0,5.0,19.0,9.0,3.0,17.0,5.0,12.0,10.0,7.0,7.0,20.0,8.0,5.0,3.0,19.0,1.0,9.0,20.0,16.0,16.0,17.0,17.0,14.0,10.0,7.0,3.0,6.0,5.0,8.0,11.0,12.0,18.0,15.0,18.0,10.0,6.0,8.0,2.0,10.0,9.0,17.0,10.0,4.0,9.0,17.0,1.0,16.0,8.0,20.0,17.0,4.0,1.0,4.0,16.0,20.0,20.0,10.0,19.0,4.0,8.0,4.0,18.0,18.0,9.0,18.0,4.0,7.0,4.0,20.0,15.0,5.0,6.0,5.0,3.0,1.0,18.0,4.0,12.0,8.0,15.0,3.0,4.0,10.0,17.0,1.0,2.0,12.0,3.0,2.0,20.0,7.0,17.0,9.0,8.0,15.0,4.0,20.0,16.0,2.0,12.0,19.0,5.0,4.0,15.0,5.0,19.0,7.0,8.0,16.0,16.0,4.0,8.0,8.0,7.0,2.0,7.0,2.0,17.0,7.0,18.0,19.0,3.0,4.0,9.0,4.0,3.0,3.0,3.0,9.0,4.0,17.0,17.0,20.0,15.0,4.0,20.0,12.0,7.0,2.0,18.0,8.0,17.0,8.0,2.0,16.0,16.0,8.0,1.0,20.0,17.0,17.0,7.0,8.0,2.0,20.0,2.0,12.0,2.0,5.0,9.0,20.0,20.0,5.0,18.0,18.0,4.0,16.0,19.0,2.0,13.0,4.0,8.0,8.0,18.0,20.0,7.0,8.0,3.0,14.0,8.0,8.0,15.0,1.0,4.0,9.0,9.0,20.0,1.0,8.0,10.0,9.0,16.0,15.0,16.0,7.0,2.0,8.0,10.0,16.0,19.0,12.0,19.0,7.0,14.0,5.0,18.0,12.0,8.0,6.0,4.0,14.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,4.0,9.0,9.0,10.0,10.0,10.0,12.0,12.0,12.0,17.0,17.0,17.0,19.0,19.0,20.0,20.0,18.0,18.0,18.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
